name,num_rows,num_cols,nnz,avg_nnz_per_row,min_nnz_per_row,max_nnz_per_row,std_dev_nnz_per_row,avg_nnz_density_per_row,min_nnz_density_per_row,max_nnz_density_per_row,std_dev_nnz_density_per_row,K,best_num_partitions,best_max_bucket_width,autotuning_time(s),exe_time_hyb(ms),exe_time_naive(ms),speed_to_naive
Goodwin_071,56021,56021,1797934,32.093929062315915,1,62,16.138805310437924,0.000572891041972,1.785044893879081e-05,0.001106727834205,0.000288084920127,32,4,16,40.031360410153866,0.116992,0.094198,0.805166
msdoor,415863,415863,20240935,48.6721227904382,28,77,11.710018449414124,0.0001170388392101,6.73298658452423e-05,0.0001851571310744,2.815835611587019e-05,32,2,16,226.79649876011536,1.17452,1.039616,0.885141
oscil_dcop_42,430,430,1544,3.5906976744186045,1,13,1.448305176868269,0.0083504597079502,0.0023255813953488,0.0302325581395348,0.0033681515741122,32,1,1,3.049762606155128,0.0052224,0.006257,1.19811
a2nnsnsl,80016,80016,347222,4.339407118576284,3,5003,47.7306320628692,5.423174263367682e-05,3.749250149970006e-05,0.0625249950009998,0.0005965135980662,32,1,64,78.40433203754947,0.0730317,0.499784,6.84338
Emilia_923,923136,923136,41005206,44.41946365432612,15,57,3.720735676446337,4.8118006073131285e-05,1.624896006655574e-05,6.174604825291181e-05,4.030539028319049e-06,32,4,16,390.39963365579024,2.2297,2.015959,0.904139
delaunay_n23,8388608,8388608,50331568,5.999990463256836,3,28,1.3359976414416364,7.152546004363103e-07,3.5762786865234375e-07,3.337860107421875e-06,1.5926332967777688e-07,32,1,16,625.2696916949935,6.33031,6.369422,1.00618
dielFilterV3clx,420408,420408,32886208,78.22450571825465,9,303,36.29948019204452,0.000186068071298,2.1407775303990408e-05,0.0007207284352343,8.634345728921552e-05,32,2,16,246.78366759279743,1.75389,1.7041,0.971612
wi2010,253096,253096,1209404,4.778439801498246,1,60,2.6142719315407223,1.887994990635272e-05,3.95106994974239e-06,0.0002370641969845,1.0329171269165544e-05,32,16,16,278.080013490282,0.16809,0.168407,1.00189
c-61,43618,43618,310016,7.107524416525288,2,2830,16.75978947169539,0.0001629493423936,4.585262964831033e-05,0.0648814709523591,0.0003842402098146,32,1,16,76.92796811182052,0.0395878,0.230267,5.81662
ww_36_pmec_36,66,66,1194,18.09090909090909,1,31,13.863760555827245,0.2741046831955923,0.0151515151515151,0.4696969696969697,0.2100569781185945,32,2,4,14.08442195598036,0.00549888,0.007711,1.40229
cdde2,961,961,4681,4.870967741935484,3,5,0.3474299875570648,0.0050686448927528,0.0031217481789802,0.0052029136316337,0.0003615296436597,32,1,2,7.739159469027072,0.0058368,0.006308,1.08073
mult_dcop_01,25187,25187,193276,7.6736411640925875,1,22767,143.81386046994737,0.0003046667393533,3.970302139992854e-05,0.9039186882121728,0.0057098447798446,32,1,32,114.11313146818428,0.0277299,1.563986,56.4007
G42,2000,2000,23558,11.779,4,249,13.892989563085406,0.0058895,0.002,0.1245,0.0069464947815427,32,1,8,12.852283489890397,0.00748544,0.023398,3.1258
